ID,text,label
A100,"[STATE] We, the undersigned subscribing witnesses, do hereby certify that we witnessed the foregoing Last Will and Testament of [Person-1], at her request, in her presence and in the presence of each other, and that she signed the same in our presence, and in the presence of each of us, declaring the same to be her Last Will and Testament. This 11 day of April, 1994. [COND] One of two attesting witnesses were unable to act as a witness, according to Tennessee law. [LAW] 31-2-108. Afterborn heirs. Relatives of the decedent conceived before the decedent's death but born thereafter inherit as if they had been born in the lifetime of the decedent.",2
A100 ,"[STATE] We, the undersigned subscribing witnesses, do hereby certify that we witnessed the foregoing Last Will and Testament of [Person-1], at her request, in her presence and in the presence of each other, and that she signed the same in our presence, and in the presence of each of us, declaring the same to be her Last Will and Testament. This 11 day of April, 1994. [COND] Two disinterested witnesses have signed the will after they witnessed the testator signing his/her will (in the presence of the testator and in the presence of each other). Also, they were eligible to serve as witnesses [LAW] 32-11-102. Legislative intent. (a) The general assembly declares it to be the law of the state that every person has the fundamental and inherent right to die naturally with as much dignity as circumstances permit and to accept, refuse, withdraw from, or otherwise control decisions relating to the rendering of the person's own medical care, specifically including palliative care and the use of extraordinary procedures and treatment. The general assembly further declares that it is in the public interest to facilitate recovery of organs and/or tissues for transplantation and to provide mechanisms for individuals to express their desire to donate their organs and/or tissues. (b) The general assembly does further empower the exercise of this right by written declaration, called a “living will,” as provided in this chapter.",2
A8,"[STATE] I hereby will and bequeath five (5) percent of my net estate to [Organization-1] at Arp, Tennessee. [COND] A contrary intention was not manifest during the testator's lifetime. [LAW] 32-3-111. Specifically devised or bequeathed property. (a) A specific legatee or devisee has a right to the specifically gifted or devised property in the testator's estate at death or if the property has been disposed of and a contrary intention is not manifest during the testator's lifetime: (1) Any balance of the purchase price, together with any security interest, owing from a purchaser to the testator at death by reason of sale of the property; (2) Any amount of a condemnation award for the taking of the property unpaid at death; (3) Any proceeds unpaid at death on fire or casualty insurance on, or other recovery for injury to, the property; and (4) Property owned by the testator at death and acquired as a result of foreclosure, or obtained in lieu of foreclosure, of the security interest for a specifically devised obligation.",1
A8,"[STATE] I hereby will and bequeath five (5) percent of my net estate to [Organization-1] at Arp, Tennessee. [COND] Testator had a debt that could only be payed with all his/her net estate. [LAW] 30-2-305. Debts chargeable against all assets. Every debtor's property, except such as may be specially exempt by law, is assets for the satisfaction of all the debtor's just debts.",0
A8,"[STATE] I hereby will and bequeath five (5) percent of my net estate to [Organization-1] at Arp, Tennessee. [COND] A contrary intention was not manifest during the testator's lifetime. [LAW] 46-2-103. Escheat of lots to cemetery owner. In order to facilitate a more efficient and economical system for caring for and maintaining and improving cemeteries owned and operated by municipalities, corporations and associations within this state, it is provided that after March 21, 1955, all vacant cemetery lots and grave spaces owned by any person dying intestate without issue and leaving no known relatives entitled by the law of descent to the cemetery lots and grave spaces shall escheat to the municipalities, corporations, associations or other owners of a cemetery where vacant lots and grave spaces exist, owned by any person dying testate without devising the vacant cemetery lots or grave spaces, and leaving no lawful heirs, as the case may be, entitled by law to take the vacant cemetery lots or grave spaces, or where the devisees or heirs are incapable of taking the vacant cemetery lots or grave spaces and where there are no lawful heirs, as the case may be.",2
A8,"[STATE] I hereby will and bequeath five (5) percent of my net estate to [Organization-1] at Arp, Tennessee. [COND] Testator had a debt that could only be payed with all his/her net estate. [LAW] 49-4-903. Administration of scholarship and grant programs. (a) The scholarship and grant programs established by this part shall be administered by TSAC, which shall be responsible for determination of eligibility of students and for the distribution of funds appropriated by the general assembly for scholarships and grants awarded under the program. In the event net proceeds from lottery revenues are insufficient to fund fully the scholarships and grants created by this part, then TSAC is authorized to review and reduce the amounts to be awarded for such scholarships and grants pro rata. (b) THEC shall provide assistance to the general assembly and to TSAC by researching and analyzing data concerning the scholarship and grant programs created under this part, including, but not limited to, student success and scholarship retention. THEC shall report its findings annually to the education committee of the senate and the education committees of the house of representatives by October 1. (c) Postsecondary educational institutions that enroll students receiving scholarships or grants under this part shall provide all information required by TSAC and THEC that is necessary for administering, reviewing, and evaluating the programs. TSAC and THEC may choose to collect data from higher education institutions or through the University of Tennessee system, board of regents, the state universities, or the Tennessee Independent Colleges and Universities Association. TSAC and THEC shall maintain confidentiality of individual student records in accordance with the Family Educational Right to Privacy Act (20 U.S.C. § 1232g). (d) [Deleted by 2021 amendment.]",2
A8 ,"[STATE] I hereby will and bequeath five (5) percent of my net estate to [Organization-1] at Arp, Tennessee. [COND] Testator had a debt that could only be payed with all his/her net estate. [LAW] 58-1-228. National Guard Force Protection Act of 2016. (a) This section shall be known and may be cited as the “National Guard Force Protection Act of 2016”. (b) The department of military may implement the following force protection enhancements at national guard facilities: (1) Aiphones; (2) Shatter resistant films; (3) Cameras; (4) Magnetic locks with keypads; (5) Mobile ballistic shields; (6) Barriers, including: (A) Permanent bollards; (B) Automatic bollards; (C) Manual removable bollards; and (D) Decorative barriers; (7) Privacy screens; and (8) Any other force protection enhancement deemed necessary by the department. (c) The adjutant general shall inform the general assembly upon completion of the force protection enhancements required pursuant to this section.",2
A93,"[STATE] WITNESS my hand this 23rd day of March, 1999. [COND] The testator signed his/her will while two witnesses were present. [LAW] 32-1-104. Will other than holographic or nuncupative — Signatures. (a) The execution of a will, other than a holographic or nuncupative will, must be by the signature of the testator and of at least two (2) witnesses as follows: (1) The testator shall signify to the attesting witnesses that the instrument is the testator's will and either: (A) The testator sign; (B) Acknowledge the testator's signature already made; or (C) At the testator's direction and in the testator's presence have someone else sign the testator's name; and (D) In any of the above cases the act must be done in the presence of two (2) or more attesting witnesses; (2) The attesting witnesses must sign: (A) In the presence of the testator; and (B) In the presence of each other.",1
A93,"[STATE] WITNESS my hand this 23rd day of March, 1999. [COND] There was only one witness when the testator signed his/her will. [LAW] 32-1-104. Will other than holographic or nuncupative — Signatures. (a) The execution of a will, other than a holographic or nuncupative will, must be by the signature of the testator and of at least two (2) witnesses as follows: (1) The testator shall signify to the attesting witnesses that the instrument is the testator's will and either: (A) The testator sign; (B) Acknowledge the testator's signature already made; or (C) At the testator's direction and in the testator's presence have someone else sign the testator's name; and (D) In any of the above cases the act must be done in the presence of two (2) or more attesting witnesses; (2) The attesting witnesses must sign: (A) In the presence of the testator; and (B) In the presence of each other.",0
A93,"[STATE] WITNESS my hand this 23rd day of March, 1999. [COND] The testator signed his/her will while two witnesses were present. [LAW] 31-3-103. Beneficiaries of another person's disposition of property. Where two (2) or more beneficiaries are designated to take successively (by reason of survivorship) under another person's disposition of property and there is no sufficient evidence that these beneficiaries have died otherwise than simultaneously, the property thus disposed of shall be divided into as many equal portions as there are successive beneficiaries, and these portions shall be distributed respectively to those who would have taken in the event that each designated beneficiary had survived.",2
A93,"[STATE] WITNESS my hand this 23rd day of March, 1999. [COND] There was only one witness when the testator signed his/her will. [LAW] 32-11-109. Willful misconduct — Penalty. Any person who willfully conceals, cancels, defaces, obliterates or damages the declaration or revocation of another without the declarant's consent, or who falsifies or forges the declaration or revocation of another shall be civilly liable and subject to criminal prosecution for a Class C misdemeanor, and if a provider, subject to administrative and professional discipline.",2
A93 ,"[STATE] WITNESS my hand this 23rd day of March, 1999. [COND] The testator signed his/her will while two witnesses were present. [LAW] 5-5-202. County bonds. (a) It is the intent of the general assembly to preserve the rights and privileges of holders of outstanding county bonds and other indebtedness. The respective counties shall continue to be liable upon all outstanding bonds and other indebtedness for which they were liable prior to May 11, 1978, and nothing in this chapter and chapters 1 and 6 of this title shall be construed to abolish, limit or abrogate any rights or privileges heretofore existing in any holders of such outstanding bonds or indebtedness. (b) With respect to county bonds and other indebtedness, the county mayor established by this chapter and chapters 1 and 6 of this title shall succeed to all rights and duties heretofore existing as to any officers whose functions are assumed in whole or part by the county mayor pursuant to this chapter and chapters 1 and 6 of this title. Likewise with respect to county bonds and other indebtedness, the county legislative body established by this chapter and chapters 1 and 6 of this title shall succeed to all rights and duties heretofore existing as to any entities whose functions are assumed in whole or part by the county legislative body pursuant to this chapter and chapters 1 and 6 of this title.",2
A79,"[STATE] ( b ) all the rest of my certificates of deposit are to be cashed and divided as follows : ( 1 ) $ 2, 000. 00 to [ organization - 1 ] in memory of the [ last name ] family buried there ; $ 2, 000. 00 to [ organization - 2 ] at durhamville in memory of my mother, [ person - 3 ], and my family buried there ; $ 500. 00 to [ organization - 3 ] in ripley in memory of my brother, [COND] all the items have not been disposed of at the time of the testator ' s death, and a contrary intention was not manifest during the [LAW] 32 - 3 - 111. specifically devised or bequeathed property. ( a ) a specific legatee or devisee has a right to the specifically gifted or devised property in the testator ' s estate at death or if the property has been disposed of and a contrary intention is not manifest during the testator ' s lifetime : ( 1 ) any balance of the purchase price, together with any security interest, owing from a purchaser to the testator at death by reason of sale of the property ; ( 2 ) any amount of a condemnation award for the taking of the property unpaid at death ; ( 3 ) any proceeds unpaid at death on fire or casualty insurance on, or other recovery for injury to, the property ; and ( 4 ) property owned by the testator at death and acquired as a result of foreclosure, or obtained in lieu of foreclosure, of the security interest for a specifically devised obligation.",1
A79,"[STATE] ( b ) all the rest of my certificates of deposit are to be cashed and divided as follows : ( 1 ) $ 2, 000. 00 to [ organization - 1 ] in memory of the [ last name ] family buried there ; $ 2, 000. 00 to [ organization - 2 ] at durhamville in memory of my mother, [ person - 3 ], and my family buried there ; $ 500. 00 to [ organization - 3 ] in ripley in memory of my brother, [COND] testator has manifested a contrary intention during his / her lifetime. [LAW] 32 - 3 - 111. specifically devised or bequeathed property. ( a ) a specific legatee or devisee has a right to the specifically gifted or devised property in the testator ' s estate at death or if the property has been disposed of and a contrary intention is not manifest during the testator ' s lifetime : ( 1 ) any balance of the purchase price, together with any security interest, owing from a purchaser to the testator at death by reason of sale of the property ; ( 2 ) any amount of a condemnation award for the taking of the property unpaid at death ; ( 3 ) any proceeds unpaid at death on fire or casualty insurance on, or other recovery for injury to, the property ; and ( 4 ) property owned by the testator at death and acquired as a result of foreclosure, or obtained in lieu of foreclosure, of the security interest for a specifically devised obligation.",0
A79,"[STATE] ( b ) all the rest of my certificates of deposit are to be cashed and divided as follows : ( 1 ) $ 2, 000. 00 to [ organization - 1 ] in memory of the [ last name ] family buried there ; $ 2, 000. 00 to [ organization - 2 ] at durhamville in memory of my mother, [ person - 3 ], and my family buried there ; $ 500. 00 to [ organization - 3 ] in ripley in memory of my brother, [COND] all the items have not been disposed of at the time of the testator ' s death, and a contrary intention was not manifest during the [LAW] 48 - 102 - 202. ownership of real property. the officers and members of a masonic lodge may purchase or take by deed such quantity of ground for the purpose of building a hall or temple, or for a burial place, as may be necessary. the deed shall vest the legal title to the same in such officers and members and their successors.",2
A79,"[STATE] ( b ) all the rest of my certificates of deposit are to be cashed and divided as follows : ( 1 ) $ 2, 000. 00 to [ organization - 1 ] in memory of the [ last name ] family buried there ; $ 2, 000. 00 to [ organization - 2 ] at durhamville in memory of my mother, [ person - 3 ], and my family buried there ; $ 500. 00 to [ organization - 3 ] in ripley in memory of my brother, [COND] testator has manifested a contrary intention during his / her lifetime. [LAW] 37 - 3 - 506. similar programs or services operating within state. to the extent that, during the course of implementing this part, it comes to the attention of the commission that two ( 2 ) or more significantly similar programs or services are being operated within the state, the commission shall ensure that the persons or organizations administering such programs and services are so informed.",2
A79 ,"[STATE] ( b ) all the rest of my certificates of deposit are to be cashed and divided as follows : ( 1 ) $ 2, 000. 00 to [ organization - 1 ] in memory of the [ last name ] family buried there ; $ 2, 000. 00 to [ organization - 2 ] at durhamville in memory of my mother, [ person - 3 ], and my family buried there ; $ 500. 00 to [ organization - 3 ] in ripley in memory of my brother, [COND] testator has manifested a contrary intention during his / her lifetime. [LAW] 56 - 10 - 301. reporting required — procedures. ( a ) every insurer domiciled in this state shall file a report with the commissioner disclosing material acquisitions and dispositions of assets or material nonrenewals, cancellations or revisions of ceded reinsurance agreements unless the acquisitions and dispositions of assets or material nonrenewals, cancellations or revisions of ceded reinsurance agreements have been submitted to the commissioner for review, approval or information purposes pursuant to other provisions of the insurance laws, regulations, or other requirements. ( b ) the report required by subsection ( a ) is due within fifteen ( 15 ) days after the end of the calendar month in which any of the transactions listed in subsection ( a ) occur. ( c ) one ( 1 ) complete copy of the report, including any exhibits or other attachments, shall be filed with : ( 1 ) the insurance department of the insurer ' s state of domicile ; and ( 2 ) the national association of insurance commissioners. ( d ) all reports obtained by or disclosed to the commissioner pursuant to this part shall be given confidential treatment and shall not be subject to subpoena and shall not be made public by the commissioner, the national",2
A76,"[STATE] I, [Person-1], an adult resident citizen of [Address-1], Lauderdale County, Tennessee, being of sound and disposing mind, memory and understanding, do hereby make, declare and publish this instrument as my Last Will and Testament, expressly revoking any and all testamentary dispositions heretofore made by me. [COND] The testator was an adult (over 18 years old) and was being of sound mind and disposing memory when making the will. [LAW] Tenn. Code Ann. § 32-1-102 Any person of sound mind eighteen (18) years of age or older may make a will.",1
A76,"[STATE] I, [Person-1], an adult resident citizen of [Address-1], Lauderdale County, Tennessee, being of sound and disposing mind, memory and understanding, do hereby make, declare and publish this instrument as my Last Will and Testament, expressly revoking any and all testamentary dispositions heretofore made by me. [COND] The testator was not being of sound mind and disposing memory when making the will. [LAW] Tenn. Code Ann. § 32-1-102 Any person of sound mind eighteen (18) years of age or older may make a will.",0
A76,"[STATE] I, [Person-1], an adult resident citizen of [Address-1], Lauderdale County, Tennessee, being of sound and disposing mind, memory and understanding, do hereby make, declare and publish this instrument as my Last Will and Testament, expressly revoking any and all testamentary dispositions heretofore made by me. [COND] This document satisfies all legal requirements as a will and thus constitutes as a legitimate will. [LAW] Tenn. Code Ann. § 32-1-201 A will or any part thereof is revoked by: (1) A subsequent will, other than a nuncupative will, that revokes the prior will or part expressly or by inconsistency;",1
A76,"[STATE] i, [ person - 1 ], an adult resident citizen of [ address - 1 ], lauderdale county, tennessee, being of sound and disposing mind, memory and understanding, do hereby make, declare and publish this instrument as my last will and testament, expressly revoking any and all testamentary dispositions heretofore made by me. [COND] the document containing this sentence didn ’ t satisfy as an attested will as there was only one disintersted witness. [LAW] 32 - 1 - 201. actions effecting a revocation of will. a will or any part thereof is revoked by : ( 1 ) a subsequent will, other than a nuncupative will, that revokes the prior will or part expressly or by inconsistency ; ( 2 ) document of revocation, executed with all the formalities of an attested will or a holographic will, but not a nuncupative will, that revokes the prior will or part expressly ; 32 - 1 - 104. will other than holographic or nuncupative — signatures. ( a ) the execution of a will, other than a holographic or nuncupative will, must be by the signature of the testator and of at least two ( 2 ) witnesses as follows : ( 1 ) the testator shall signify to the attesting witnesses that the instrument is the testator ' s will and either : ( a ) the testator sign ; ( b ) acknowledge the testator ' s signature already made ; or ( c ) at the testator ' s direction and in the testator ' s presence have someone else sign the testator ' s name ; and ( d )",0
A76 ,"[STATE] i, [ person - 1 ], an adult resident citizen of [ address - 1 ], lauderdale county, tennessee, being of sound and disposing mind, memory and understanding, do hereby make, declare and publish this instrument as my last will and testament, expressly revoking any and all testamentary dispositions heretofore made by me. [COND] the testator was an adult ( over 18 years old ) and was being of sound mind and disposing memory when making the will. [LAW] 20 - 5 - 118. automobile liability insurance carrier negligent in failing to settle claim against insured — survival of action — assignment of right of action for benefit of creditors. ( a ) any cause of action belonging to an insured person against the insured ' s automobile liability insurance carrier, based upon the negligence or bad faith of the insurance carrier in failing or refusing to settle any claim against the insured person within the limits of the insured ' s automobile liability insurance policy, shall survive the death of the insured person and shall pass to the insured ' s personal representative. ( b ) any cause of action within the purview of subsection ( a ) shall by operation of law be assigned to and be an asset belonging to any trustee in bankruptcy, receiver or other person acting in a representative capacity for the creditors of the insured person, and the cause of action may be filed and maintained by the trustee, receiver or other person acting in a representative capacity for the creditors of the insured person in the trustee ' s, receiver ' s or representative ' s own name as the representative in any court having jurisdiction and venue of the cause of action against the automobile liability insurance carrier of the insured person.",2
A40,"[STATE] If I have any other grandchildren at the time of my death, they are to share equally. [COND] There was no surviving spouse of testator, and no beneficiaries listed in the will have murdered the testator. Also, a contrary intention was not manifest during the testator's lifetime. [LAW] 32-3-111. Specifically devised or bequeathed property. (a) A specific legatee or devisee has a right to the specifically gifted or devised property in the testator's estate at death or if the property has been disposed of and a contrary intention is not manifest during the testator's lifetime: (1) Any balance of the purchase price, together with any security interest, owing from a purchaser to the testator at death by reason of sale of the property; (2) Any amount of a condemnation award for the taking of the property unpaid at death; (3) Any proceeds unpaid at death on fire or casualty insurance on, or other recovery for injury to, the property; and (4) Property owned by the testator at death and acquired as a result of foreclosure, or obtained in lieu of foreclosure, of the security interest for a specifically devised obligation.",1
A40,"[STATE] If I have any other grandchildren at the time of my death, they are to share equally. [COND] The grandchlidren have murdered the testator. [LAW] 31-1-106. Effect of felonious and intentional killing of decedent. (a) For purposes of this section: (1) “Disposition or appointment of property” includes a transfer of an item of property or any other benefit to a beneficiary designated in a governing instrument; (2) “Felonious and intentional killing” or “feloniously and intentionally kills” includes the felonious and intentional act of conspiring with another to kill or procure the killing of an individual decedent; (3) “Governing instrument” means a governing instrument executed by the decedent; and (4) “Revocable,” with respect to a disposition, appointment, provision, or nomination, means one under which the decedent, at the time of or immediately before death, was alone empowered, by law or under the governing instrument, to cancel the designation in favor of the killer, whether or not the decedent was then empowered to designate the decedent in place of the decedent's killer and whether or not the decedent then had capacity to exercise the power. (b) An individual who feloniously and intentionally kills the decedent forfeits all benefits with respect to the decedent's estate, including an intestate share, an elective share, an omitted spouse's or child's share, a homestead allowance, exempt property, and a family allowance. If the decedent died intestate, the decedent's intestate estate passes as if the killer predeceased the decedent.",0
A40,"[STATE] If I have any other grandchildren at the time of my death, they are to share equally. [COND] There was no surviving spouse of testator, and no beneficiaries listed in the will have murdered the testator. Also, a contrary intention was not manifest during the testator's lifetime. [LAW] 49-9-402. County technical advisory service. (a) As a part of the Institute for Public Service, there is created a county technical advisory service to provide studies and research in county government, publications, educational conferences and attendance at the conferences, and to furnish technical, consultative and field services to counties of the state in problems relating to fiscal administration, accounting, tax assessment and collection, law enforcement, improvements and public works, and in any and all matters relating to county government. (b) This program shall be carried on in cooperation with and with the advice of counties in the state acting through the Tennessee County Services Association and its board of directors, which is recognized as their official agency or instrumentality.",2
A40,"[STATE] If I have any other grandchildren at the time of my death, they are to share equally. [COND] The grandchlidren have murdered the testator. [LAW] 13-29-104. Cooperation by minority business councils. Minority business councils doing business in Tennessee shall promulgate uniform certification procedures for member businesses, shall charge uniform fees for such services, and shall permit reciprocity of certification among the individual minority business councils. Such councils shall bear all costs of implementing this chapter.",2
A40 ,"[STATE] If I have any other grandchildren at the time of my death, they are to share equally. [COND] The grandchlidren have murdered the testator. [LAW] 35-11-111. Unlawful fundraising. (a) It is an offense for any fundraising to occur for the purposes described in §§ 35-11-101 and 35-11-102 in violation of this chapter. (b) It is an offense for trust funds raised for the purposes described in §§ 35-11-101 and 35-11-102 to be distributed in violation of this chapter. (c) A violation of subsection (a) or (b) is a Class B misdemeanor.",2
A34,"[STATE] I name, nominate and appoint [Person-2], Executor of this my will and estate, and direct that he be allowed to serve without bond. [COND] The person named as an executor was eligible to serve and agreed to serve as one. [LAW] §32-3-110  (a) This section applies only to powers of appointment exercisable by will. (b) Capacity of holder of power. A power of appointment by will that is not subject to an express condition that it may be exercised only by a holder of a greater age may be exercised by a holder who has attained the age of eighteen (18) years. (c) Manner of exercise of power. Unless a contrary intent is evidenced by the terms of the instrument creating or limiting a power of appointment, a donee of a power of appointment exercisable by will may: (1) Make appointments of present or future interests or both; (2) Make appointments with conditions and limitations; (3) Make appointments with restraints on alienation upon the appointed interests; (4) Make appointments of interests to a trustee for the benefit of one (1) or more objects of the power; (5) Make appointments that create in the object of the power additional powers of appointment to permissible objects of the power of appointment pursuant to which the powers are created ",1
A34,"[STATE] I name, nominate and appoint [Person-2], Executor of this my will and estate, and direct that he be allowed to serve without bond. [COND] The person named as an executor was not eligible to serve as he/she had been imprisoned. [LAW] 40-20-115. Disqualification from fiduciary office. The effect of a sentence of imprisonment in the penitentiary is to put an end to the right of the inmate to execute the office of executor, administrator or guardian, fiduciary or conservator, and operates as a removal from office.",0
